Geography,2024,Latitude,Longitude
"Disraeli (PE), Quebec","1,176",45.966714134335774,-71.39129234949725
"Notre-Dame-des-Neiges (MÉ), Quebec","1,174",48.17094459694076,-69.10814488640908
"Saint-Claude (MÉ), Quebec","1,166",45.69252454921494,-71.9351470089188
"Stukely-Sud (VL), Quebec","1,251",45.36386509990653,-72.3542346077213
"Saint-Hilarion (PE), Quebec","1,229",47.611919546214104,-70.38337419101633
"Saint-Siméon (MÉ), Quebec","1,122",47.77742661997666,-69.81045767721731
"Saint-Léonard-de-Portneuf (MÉ), Quebec","1,181",46.98424427682629,-72.01057472168077
"Plaisance (MÉ), Quebec","1,200",45.646035972456204,-75.078570129726
"Saint-Eugène (MÉ), Quebec","1,160",45.802536131514934,-72.6442753872507
"Frelighsburg (MÉ), Quebec","1,204",45.07481039722845,-72.69448492884483
"Blanc-Sablon (MÉ), Quebec","1,081",51.52138044379861,-57.10807338193173
"Roxton (CT), Quebec","1,160",45.57383992685539,-72.44191768521378
"Bristol (MÉ), Quebec","1,142",45.473518647980626,-76.29634324580223
"Saint-Étienne-de-Beauharnois (MÉ), Quebec","1,136",45.252532947158215,-73.85812908464554
"Saint-Félix-d'Otis (MÉ), Quebec","1,216",48.35148506444555,-70.43062572590716
"Saint-Patrice-de-Beaurivage (MÉ), Quebec","1,113",46.4581762461704,-71.20263154064605
"Montpellier (MÉ), Quebec","1,247",45.944218209961605,-75.21357880241511
"Bolton-Est (MÉ), Quebec","1,274",45.248110510863654,-72.28787468160921
"Sainte-Sabine (MÉ), Quebec","1,128",45.270969758636134,-73.01656941854118
"L'Isle-aux-Coudres (MÉ), Quebec","1,102",47.33532600821191,-70.29442829961165
"La Macaza (MÉ), Quebec","1,110",46.490359475931236,-74.75628261973435
"Westbury (CT), Quebec","1,159",45.49883175399092,-71.61264463538818
"Melbourne (CT), Quebec","1,136",45.669320733057724,-72.17203957413054
"Sainte-Félicité (MÉ), La Matanie, Quebec","1,074",46.971431822718145,-69.8524373949437
"Saint-Benjamin (MÉ), Quebec","1,207",46.3371754809981,-70.53995897764578
"Sainte-Jeanne-d'Arc (VL), Quebec","1,121",49.01444019062363,-71.84336590305571
"Saint-Narcisse-de-Rimouski (PE), Quebec","1,182",48.30253716736372,-68.36519805495516
"Saint-Janvier-de-Joly (MÉ), Quebec","1,168",46.50542724902115,-71.62753627652252
"Notre-Dame-du-Nord (MÉ), Quebec","1,090",47.60910496288323,-79.46728549452537
"Saint-Louis-de-Blandford (MÉ), Quebec","1,075",46.296704526993324,-71.8854881032247
"Saint-Cyprien (MÉ), Quebec","1,095",47.907839008805496,-68.97011932340052
"Grande-Vallée (MÉ), Quebec","1,067",49.09822685887501,-65.1795785122577
"Saint-Ludger (MÉ), Quebec","1,100",45.78483221438463,-70.41558052564454
"Saint-Bonaventure (MÉ), Quebec","1,077",46.010037179199024,-72.6628363139072
"Saint-Michel-du-Squatec (MÉ), Quebec","1,057",47.85702915491905,-68.48102428773052
"Saint-Frédéric (PE), Quebec","1,191",46.296269191917816,-70.93127639663331
"Saint-Norbert (PE), Quebec","1,143",46.20356640486173,-73.3107796538041
"Romaine 2 (IRI), Quebec","1,103",50.21816168666995,-60.67429939445288
"Lac-Drolet (MÉ), Quebec","1,087",45.70800477131216,-70.75245976224949
"Entrelacs (MÉ), Quebec","1,082",46.14604066358635,-73.97612775835375
"Durham-Sud (MÉ), Quebec","1,036",45.69347010293948,-72.31974050296373
"Lac-Simon (MÉ), Quebec","1,172",45.92359264421004,-75.02738078299785
"Sainte-Pétronille (VL), Quebec","1,019",46.86192041921133,-71.11516874071339
"Sainte-Agathe-de-Lotbinière (MÉ), Quebec","1,033",46.40626952430075,-71.34080780780342
"Saint-Maxime-du-Mont-Louis (MÉ), Quebec","1,025",49.24696865225757,-65.49681606613316
"Kazabazua (MÉ), Quebec","1,102",46.01201040040652,-76.02081069958145
"Chute-Saint-Philippe (MÉ), Quebec","1,099",46.760640856834065,-75.03611803757994
"Valcourt (CT), Quebec","1,054",45.52676903767095,-72.29742336692499
"Charette (MÉ), Quebec","1,129",46.482085265347436,-72.89950776968799
"Stratford (CT), Quebec","1,082",45.81778395514133,-71.18285692056668
"Saint-Félix-de-Dalquier (MÉ), Quebec","1,033",48.67741429976027,-78.03942452432344
"Saint-Léon-de-Standon (PE), Quebec","1,035",46.52647100869776,-70.5504959180207
"Saint-Vallier (MÉ), Quebec","1,037",46.90592230256918,-70.77880428878076
"Notre-Dame-des-Bois (MÉ), Quebec","1,161",45.452708127679166,-70.99635471901277
"Sainte-Geneviève-de-Batiscan (PE), Quebec","1,139",46.57935013970703,-72.29396174463561
"Whapmagoostui (TC), Quebec","1,045",55.28009991088201,-77.47281842533802
"Sainte-Marthe (MÉ), Quebec","1,044",45.36694025551514,-74.25055769122949
"Saint-Jean-de-l'Île-d'Orléans (MÉ), Quebec","1,018",46.911145233755185,-70.8650568612181
"Saint-Sylvestre (MÉ), Quebec","1,057",46.35831128188159,-71.10282243986164
"Low (CT), Quebec","1,068",45.89598875707619,-75.91316049078482
"Girardville (MÉ), Quebec","1,064",49.04318038883136,-72.54754033111716
"Brébeuf (PE), Quebec",998,46.10013477809818,-74.66406500886217
"Notre-Dame-de-la-Merci (MÉ), Quebec","1,125",46.151432564988355,-74.02070950066008
"Saint-Stanislas (MÉ), Francheville, Quebec","1,041",49.06614714169194,-72.10428934268701
"Desbiens (V), Quebec","1,032",48.41088734880312,-71.93536756812702
"Sainte-Eulalie (MÉ), Quebec","1,048",46.15442394825263,-72.16688080583307
"Très-Saint-Rédempteur (MÉ), Quebec","1,147",45.44500518566633,-74.33013319410377
"Val-Alain (MÉ), Quebec","1,070",46.4510338217188,-71.71434378322444
"Sainte-Angèle-de-Mérici (MÉ), Quebec","1,029",48.559860318344285,-68.01185415540775
"Rivière-Ouelle (MÉ), Quebec","1,002",47.47394071217662,-69.98522883949121
"Les Méchins (MÉ), Quebec",965,48.99554683953675,-66.84872428311684
"Sainte-Thérèse-de-Gaspé (MÉ), Quebec","1,011",48.458441515553076,-64.42173714390975
"Saint-Léon-le-Grand (PE), La Matapédia, Quebec",986,48.415512258258154,-67.4616962486501
"Baie-du-Febvre (MÉ), Quebec","1,011",46.15106112099634,-72.62010000867328
"Saint-Barnabé-Sud (MÉ), Quebec","1,064",45.69552044490098,-72.92357541483037
"Kangiqsualujjuaq (VN), Quebec","1,034",58.700761592646856,-65.8990292185402
"Saint-Justin (MÉ), Quebec",956,46.30866501167422,-73.12586618136868
"Sainte-Justine-de-Newton (MÉ), Quebec",999,45.384486754470586,-74.35304196953761
"Saint-Georges-de-Windsor (MÉ), Quebec","1,004",45.602215781217986,-71.82991811476299
"Saint-René-de-Matane (MÉ), Quebec",981,48.8071374474807,-67.13248470401993
"Batiscan (MÉ), Quebec","1,015",46.47010617712795,-72.2376759419262
"Saint-René (PE), Quebec","1,001",46.05998478573621,-70.59393937593333
"Saint-Roch-des-Aulnaies (MÉ), Quebec",942,47.307021257825745,-70.11020263169145
"Petite-Rivière-Saint-François (MÉ), Quebec","1,163",47.405247577958626,-70.4600503553185
"Senneville (VL), Quebec","1,022",45.441180823513974,-73.9254193618261
"Laverlochère-Angliers (MÉ), Quebec",984,47.54216557560622,-78.98537436129882
"Duhamel-Ouest (MÉ), Quebec",943,47.341821997752774,-79.39362829314896
"Dupuy (MÉ), Quebec",963,48.902047589363015,-79.32929930794673
"Sainte-Germaine-Boulé (MÉ), Quebec",948,48.631919234307446,-79.04534257612127
"Saint-Fabien-de-Panet (PE), Quebec",993,46.6463539702522,-70.06816183004689
"Saint-Rosaire (PE), Quebec",949,46.211225700908884,-71.96496692644739
"Dosquet (MÉ), Quebec",933,46.52048715242793,-71.5016954322188
"Montebello (MÉ), Quebec",980,45.65330436137495,-74.92432036590071
"Lochaber-Partie-Ouest (CT), Quebec","1,012",45.610652464537196,-75.25815075882343
"Otter Lake (MÉ), Quebec",980,45.82080097287676,-76.37631533915041
"Eastmain (TC), Quebec",942,52.24392439940802,-78.07597800601374
"Lefebvre (MÉ), Quebec",925,45.66895088880783,-72.40717058600197
"Val-des-Bois (MÉ), Quebec",972,45.9726907593862,-75.39232376221709
"Beaulac-Garthby (MÉ), Quebec",947,45.876955675760286,-71.376024439181
"Preissac (MÉ), Quebec",968,48.43028957231268,-78.27078454396425
"Sainte-Perpétue (PE), Quebec",944,46.124675445574304,-72.47570881330793
"Nutashkuan (IRI), Quebec",935,50.14458439355989,-61.79856424475406
"Saint-Adelphe (PE), Quebec",928,46.732603486410866,-72.30819481667145
"Inverness (MÉ), Quebec",967,46.34317226206959,-71.55320832107775
"Longue-Rive (MÉ), Quebec",901,48.36783194011669,-69.11760158466332
"Saint-Valérien (PE), Quebec",960,48.373254239815466,-68.58831789677208
"Deschaillons-sur-Saint-Laurent (MÉ), Quebec",908,46.557201897952304,-72.03757369816701
"Val-Brillant (MÉ), Quebec",947,48.53836710581393,-67.51795035682233
"Landrienne (CT), Quebec",934,48.54738007550886,-77.77747314198075
"L'Ascension (MÉ), Quebec",967,46.628477004955805,-74.77312013846993
"Irlande (MÉ), Quebec",913,46.12805560636566,-71.50647738568847
"Sainte-Flavie (PE), Quebec",943,48.64091656211094,-68.13662058377457
"Taschereau (MÉ), Quebec",917,48.556861260754175,-78.71147482538294
"Cayamant (MÉ), Quebec",978,46.159611715134155,-76.15407066048445
"Saint-Célestin (VL), Quebec",899,46.21740085501045,-72.4348723086758
"Saint-Pierre-de-Broughton (MÉ), Quebec",915,46.23235038543319,-71.12256093904927
"Harrington (CT), Quebec",948,45.80551845452415,-74.52982268530701
"Lantier (MÉ), Quebec",990,46.21547930002323,-74.22544291160506
"Sainte-Hélène-de-Kamouraska (MÉ), Quebec",895,47.612544926261485,-69.67257999697745
"Honfleur (MÉ), Quebec",872,46.66663614399374,-70.85128301625612
"Saint-Nazaire-d'Acton (PE), Quebec",897,45.78258068682844,-72.5850525253539
"Notre-Dame-du-Bon-Conseil (PE), Quebec",959,46.0564474052207,-72.35047439198657
"Saint-David (MÉ), Quebec",903,45.98056797770561,-72.80410662561823
"Chesterville (MÉ), Quebec",898,45.9940157329067,-71.7301268923362
"Saint-Marc-de-Figuery (PE), Quebec",909,48.517702081185405,-77.99593335188456
"Sainte-Hedwidge (MÉ), Quebec",925,48.55457621446089,-72.40203638100915
"Notre-Dame-du-Sacré-Coeur-d'Issoudun (PE), Quebec",895,46.61360256707147,-71.60695023743114
"Saint-Léon-le-Grand (PE), Maskinongé, Quebec",897,48.415512258258154,-67.4616962486501
"Sainte-Aurélie (MÉ), Quebec",893,46.22790229516977,-70.27378142726572
"Huberdeau (MÉ), Quebec",866,46.049245619901896,-74.61646552314077
"Sainte-Monique (MÉ), Lac-Saint-Jean-Est, Quebec",866,48.201870314094705,-70.17204012023875
"Chénéville (MÉ), Quebec",951,45.87036048790704,-74.98472610109876
"Ham-Nord (CT), Quebec",930,45.82379938556429,-71.6247246585436
"Howick (MÉ), Quebec",886,45.19180205264451,-73.8510421269912
"Lotbinière (MÉ), Quebec",864,46.635811405407985,-71.85552967424529
"Bégin (MÉ), Quebec",896,48.699847965414705,-71.23123814024389
"Sainte-Cécile-de-Whitton (MÉ), Quebec",913,45.74781503649253,-70.96641688585686
"Notre-Dame-de-la-Salette (MÉ), Quebec",877,45.82099293152395,-75.50578431003841
"Kangiqsujuaq (VN), Quebec",860,61.62964450525315,-72.02113459302872
"Saint-Paul-de-Montminy (MÉ), Quebec",804,46.719152409289755,-70.2038067483451
"Sainte-Famille-de-l'Île-d'Orléans (MÉ), Quebec",804,46.92335108129137,-70.96758108470445
"Hemmingford (VL), Quebec",919,45.05455770046279,-73.58735206075718
"Saint-Pierre-de-la-Rivière-du-Sud (PE), Quebec",816,46.921873855301286,-70.58398839435229
"Saint-Épiphane (MÉ), Quebec",829,47.95525948385709,-69.26312606410846
"Nemaska (TC), Quebec",857,51.731952305956085,-76.24349258427469
"Saint-Donat (PE), Quebec",901,48.53639383255279,-68.21361755816243
"Stanbridge East (MÉ), Quebec",836,45.11195788186239,-72.8780773486481
"Saint-Philippe-de-Néri (PE), Quebec",853,47.50416143982654,-69.87464633796617
"Saint-Étienne-de-Bolton (MÉ), Quebec",888,45.286721470583274,-72.34258644468567
"Saint-Aimé-du-Lac-des-Îles (MÉ), Quebec",849,46.435578565189765,-75.44157784299875
"Notre-Dame-de-Montauban (MÉ), Quebec",829,46.946784136998666,-72.27511902692385
"Courcelles (MÉ), Quebec",822,48.16911969923538,-66.28657899869927
"Saint-Séverin (PE), Mékinac, Quebec",805,46.360529613072124,-70.9649090350213
"Tadoussac (VL), Quebec",767,48.14852694960563,-69.50345779352382
"Saint-Edmond-de-Grantham (PE), Quebec",832,45.898274017360414,-72.62415746396636
"Manseau (MÉ), Quebec",841,46.30634593275705,-71.92346563240758
"La Patrie (MÉ), Quebec",827,45.45825699608569,-71.13300290623306
"Oujé-Bougoumou (TC), Quebec",848,49.9628527923886,-74.67200370025145
"Saint-Édouard-de-Maskinongé (MÉ), Quebec",810,46.363491857048345,-73.14299454809277
"Saint-Henri-de-Taillon (MÉ), Quebec",814,48.69409224179679,-71.76218339081711
"Sainte-Gertrude-Manneville (MÉ), Quebec",773,48.53324776494837,-78.22373526326332
"Kiamika (MÉ), Quebec",835,46.51092760029311,-75.2655035709216
"Notre-Dame-de-Lourdes (PE), Quebec",822,46.24831565343819,-71.88038103644901
"Notre-Dame-des-Monts (MÉ), Quebec",807,47.71020374334856,-70.42078754283582
"Saint-Sylvère (MÉ), Quebec",795,46.250084544150155,-72.13596439797921
"Côte-Nord-du-Golfe-du-Saint-Laurent (MÉ), Quebec",767,51.590444275470134,-57.376846927164195
"Notre-Dame-de-Pontmain (MÉ), Quebec",841,46.38044550231101,-75.68380099672314
"La Durantaye (PE), Quebec",813,46.85765430284108,-70.83325286407394
"Saint-Charles-de-Bourget (MÉ), Quebec",822,48.529154888198114,-71.37751506063897
"La Corne (MÉ), Quebec",830,48.28745113749123,-78.00612143748869
"Marston (CT), Quebec",808,45.587227484830265,-70.94391597991742
"Lac-Delage (V), Quebec",790,46.961963655729534,-71.39435517147818
"Saint-Mathieu-d'Harricana (MÉ), Quebec",837,48.48589764930469,-78.10634085000099
"Normétal (MÉ), Quebec",791,48.99056106101525,-79.29913056139384
"Sainte-Christine (PE), Quebec",827,45.58619191450195,-72.35993659046838
"Hatley (MÉ), Quebec",795,45.1599212494477,-71.92434544410257
"Saint-Samuel (MÉ), Quebec",784,46.09718971118947,-72.17801594248222
"Cascapédia--Saint-Jules (MÉ), Quebec",772,48.286456185292394,-65.81706308606611
"Notre-Dame-Auxiliatrice-de-Buckland (PE), Quebec",801,46.63842278988554,-70.47433814230409
"Saint-Honoré-de-Témiscouata (MÉ), Quebec",809,47.75451583228964,-69.09335135517848
"Saint-Télesphore (MÉ), Quebec",817,45.31443219016115,-74.38291252658016
"Ogden (MÉ), Quebec",814,45.00489370669093,-72.23184936554466
"Aumond (CT), Quebec",780,46.55225195382332,-75.74723902422915
"Val-des-Lacs (MÉ), Quebec",769,46.19788344635776,-74.28161201649523
"Havelock (CT), Quebec",743,45.0029133035016,-73.72092371935385
"Saint-Louis (MÉ), Quebec",762,45.89756576917497,-73.01715166733878
"Sainte-Rose-de-Watford (MÉ), Quebec",748,46.338897713669546,-70.34335628507085
"Saint-Nérée-de-Bellechasse (MÉ), Quebec",768,46.734860347657374,-70.65733778242333
"Saint-Cyrille-de-Lessard (PE), Quebec",765,47.07699141085718,-70.09413792049493
"Dixville (MÉ), Quebec",820,45.0777493285605,-71.71641114146738
"Sainte-Brigitte-des-Saults (PE), Quebec",841,46.0838452118984,-72.50597629352828
"Saint-Camille-de-Lellis (PE), Quebec",741,46.53295953190937,-70.1452994960558
"Bolton-Ouest (MÉ), Quebec",772,45.15574757331625,-72.40340394978331
"Duparquet (V), Quebec",732,48.42996019093486,-79.28415228507866
"Kuujjuarapik (VN), Quebec",729,55.31765768406506,-77.71216838205481
"Saint-Romain (MÉ), Quebec",715,45.825541970089674,-71.11984915614968
"Mayo (MÉ), Quebec",712,45.633495590154226,-75.33908318460053
"Saint-Alphonse (MÉ), Quebec",731,48.22027974533055,-65.57200759843136
"Audet (MÉ), Quebec",707,45.70420905162209,-70.74302678403518
"Saint-Jacques-de-Leeds (MÉ), Quebec",744,46.31309511366484,-71.27143852086483
"Campbell's Bay (MÉ), Quebec",706,45.73149785938033,-76.5848244733963
"Saint-Zéphirin-de-Courval (PE), Quebec",717,46.10741674416401,-72.58668942858603
"Béarn (MÉ), Quebec",774,47.34818332338825,-79.24319065355571
"Saint-Magloire (MÉ), Quebec",731,46.67570423819831,-70.29515486415241
"Sainte-Sophie-de-Lévrard (PE), Quebec",768,46.41391078089212,-72.02968813363582
"Saint-Thomas-Didyme (MÉ), Quebec",763,48.855006754140334,-72.68762658506805
"Saint-Théophile (MÉ), Quebec",720,46.0535969110404,-70.28116162908363
"Bouchette (MÉ), Quebec",756,46.25118687138585,-75.93401821020112
"Saint-Sébastien (MÉ), Le Haut-Richelieu, Quebec",737,,
"Blue Sea (MÉ), Quebec",715,46.21861542685131,-76.05695686858354
"Notre-Dame-de-Stanbridge (MÉ), Quebec",704,45.21141793445204,-73.04082911071603
"Saint-Mathieu-de-Rioux (MÉ), Quebec",720,48.2299787297606,-68.90556590136092
"Newport (MÉ), Quebec",712,45.425231807184105,-71.34241805745039
"Saint-Herménégilde (MÉ), Quebec",743,45.159659519727704,-71.57024365927757
"Bonne-Espérance (MÉ), Quebec",677,51.58859799230584,-57.44684969272435
"Saint-Didace (PE), Quebec",756,46.371769344011916,-73.17230094952045
"La Visitation-de-l'Île-Dupas (MÉ), Quebec",707,46.150464052897775,-73.01122748852254
"Saint-Ignace-de-Stanbridge (MÉ), Quebec",712,45.17226846310816,-72.87736659712768
"Saint-François-d'Assise (MÉ), Quebec",669,48.04633038787694,-67.10182387790098
"Saint-Sébastien (MÉ), Le Granit, Quebec",722,45.841193609557536,-70.89810937827201
"Saint-Philémon (PE), Quebec",703,46.66219267964929,-70.3303300718169
"Lac-Sainte-Marie (MÉ), Quebec",731,46.018698507755914,-75.70084591610954
"Notre-Dame-de-la-Paix (MÉ), Quebec",724,45.77854699111528,-74.93642016420675
"Sainte-Louise (PE), Quebec",695,47.291784014849824,-70.02297299754005
"Saint-Isidore-de-Clifton (MÉ), Quebec",728,45.27160215532282,-71.34127073236176
"Saint-Édouard-de-Fabre (PE), Quebec",675,47.275167708813726,-79.36695253635551
"Saint-Irénée (PE), Quebec",703,47.618679086563546,-70.23988260123869
"Bowman (MÉ), Quebec",705,45.99478661738217,-75.60167351564894
"North Hatley (VL), Quebec",766,45.28080922539588,-71.96849885929805
"Poularies (MÉ), Quebec",677,48.69050650336879,-78.90707147964093
"Saint-Augustin-de-Woburn (PE), Quebec",677,45.449778740369354,-70.66921663309421
"Matimekosh (IRI), Quebec",697,54.810626444912536,-66.82051207599282
"Bedford (CT), Quebec",703,45.129624712491974,-72.95393627802947
"Saint-Gabriel-Lalemant (MÉ), Quebec",670,47.38365229968859,-69.85077212392711
"Bonsecours (MÉ), Quebec",651,45.377056379555285,-72.35375861226741
"Fortierville (MÉ), Quebec",664,46.52620541032125,-71.98730987872294
"Saint-André-de-Kamouraska (MÉ), Quebec",666,47.71159782596359,-69.64181461586398
"Montcerf-Lytton (MÉ), Quebec",667,46.74510513459395,-76.01456179710124
"Kawawachikamach (TK), Quebec",651,54.91892785312261,-66.79823716257776
"L'Île-du-Grand-Calumet (MÉ), Quebec",685,45.82573553047549,-76.69878224092061
"Bryson (MÉ), Quebec",659,45.67423818975054,-76.61246122017019
"Murdochville (V), Quebec",617,48.99084057141866,-65.44081127164687
"Saint-François-de-Sales (MÉ), Quebec",615,48.34958553841763,-72.04310689306918
"Akulivik (VN), Quebec",631,60.9154577876993,-78.0579286472755
"Gesgapegiag (IRI), Quebec",665,48.19932559993008,-65.90968878323687
"Stanstead-Est (MÉ), Quebec",665,45.02991715147558,-72.00515936611917
"Saint-Just-de-Bretenières (MÉ), Quebec",649,46.46997683833443,-70.04522500300531
"Ferland-et-Boilleau (MÉ), Quebec",725,48.24420543058593,-70.74098133425937
